indice,nivel_territorial,unidade_de_medida,valor,regiao,variavel,periodo,categorias,tabela
537,Unidade da Federação,%,"14,70",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2014,Menos de 1 mês,tabela_1616_var_4111
538,Unidade da Federação,%,"4,60",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2014,De 1 mês a menos de 1 ano,tabela_1616_var_4111
539,Unidade da Federação,%,"15,40",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2014,De 1 ano a menos de 2 anos,tabela_1616_var_4111
540,Unidade da Federação,%,"19,50",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2014,2 anos ou mais,tabela_1616_var_4111
541,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2015,Total,tabela_1616_var_4111
542,Unidade da Federação,%,"12,10",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2015,Menos de 1 mês,tabela_1616_var_4111
543,Unidade da Federação,%,"3,30",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2015,De 1 mês a menos de 1 ano,tabela_1616_var_4111
544,Unidade da Federação,%,"16,40",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2015,De 1 ano a menos de 2 anos,tabela_1616_var_4111
545,Unidade da Federação,%,"15,90",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2015,2 anos ou mais,tabela_1616_var_4111
546,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2015,Total,tabela_1616_var_4111
547,Unidade da Federação,%,"14,40",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2015,Menos de 1 mês,tabela_1616_var_4111
548,Unidade da Federação,%,"4,30",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2015,De 1 mês a menos de 1 ano,tabela_1616_var_4111
549,Unidade da Federação,%,"16,60",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2015,De 1 ano a menos de 2 anos,tabela_1616_var_4111
550,Unidade da Federação,%,"24,20",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2015,2 anos ou mais,tabela_1616_var_4111
551,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2015,Total,tabela_1616_var_4111
552,Unidade da Federação,%,"13,00",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2015,Menos de 1 mês,tabela_1616_var_4111
553,Unidade da Federação,%,"4,70",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2015,De 1 mês a menos de 1 ano,tabela_1616_var_4111
554,Unidade da Federação,%,"16,40",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2015,De 1 ano a menos de 2 anos,tabela_1616_var_4111
555,Unidade da Federação,%,"20,00",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2015,2 anos ou mais,tabela_1616_var_4111
556,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2015,Total,tabela_1616_var_4111
557,Unidade da Federação,%,"15,80",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2015,Menos de 1 mês,tabela_1616_var_4111
558,Unidade da Federação,%,"5,00",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2015,De 1 mês a menos de 1 ano,tabela_1616_var_4111
559,Unidade da Federação,%,"15,00",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2015,De 1 ano a menos de 2 anos,tabela_1616_var_4111
560,Unidade da Federação,%,"17,80",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2015,2 anos ou mais,tabela_1616_var_4111
561,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2016,Total,tabela_1616_var_4111
562,Unidade da Federação,%,"13,00",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2016,Menos de 1 mês,tabela_1616_var_4111
563,Unidade da Federação,%,"5,40",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2016,De 1 mês a menos de 1 ano,tabela_1616_var_4111
564,Unidade da Federação,%,"21,20",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2016,De 1 ano a menos de 2 anos,tabela_1616_var_4111
565,Unidade da Federação,%,"16,90",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2016,2 anos ou mais,tabela_1616_var_4111
566,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2016,Total,tabela_1616_var_4111
567,Unidade da Federação,%,"10,40",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2016,Menos de 1 mês,tabela_1616_var_4111
568,Unidade da Federação,%,"4,50",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2016,De 1 mês a menos de 1 ano,tabela_1616_var_4111
569,Unidade da Federação,%,"20,60",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2016,De 1 ano a menos de 2 anos,tabela_1616_var_4111
570,Unidade da Federação,%,"17,00",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2016,2 anos ou mais,tabela_1616_var_4111
571,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2016,Total,tabela_1616_var_4111
572,Unidade da Federação,%,"10,10",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2016,Menos de 1 mês,tabela_1616_var_4111
573,Unidade da Federação,%,"4,60",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2016,De 1 mês a menos de 1 ano,tabela_1616_var_4111
574,Unidade da Federação,%,"15,00",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2016,De 1 ano a menos de 2 anos,tabela_1616_var_4111
575,Unidade da Federação,%,"22,40",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2016,2 anos ou mais,tabela_1616_var_4111
576,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2016,Total,tabela_1616_var_4111
577,Unidade da Federação,%,"11,80",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2016,Menos de 1 mês,tabela_1616_var_4111
578,Unidade da Federação,%,"5,50",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2016,De 1 mês a menos de 1 ano,tabela_1616_var_4111
579,Unidade da Federação,%,"19,90",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2016,De 1 ano a menos de 2 anos,tabela_1616_var_4111
580,Unidade da Federação,%,"19,30",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2016,2 anos ou mais,tabela_1616_var_4111
581,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2017,Total,tabela_1616_var_4111
582,Unidade da Federação,%,"7,50",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2017,Menos de 1 mês,tabela_1616_var_4111
583,Unidade da Federação,%,"4,20",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2017,De 1 mês a menos de 1 ano,tabela_1616_var_4111
584,Unidade da Federação,%,"23,20",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2017,De 1 ano a menos de 2 anos,tabela_1616_var_4111
585,Unidade da Federação,%,"23,20",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2017,2 anos ou mais,tabela_1616_var_4111
586,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2017,Total,tabela_1616_var_4111
587,Unidade da Federação,%,"6,70",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2017,Menos de 1 mês,tabela_1616_var_4111
588,Unidade da Federação,%,"4,10",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2017,De 1 mês a menos de 1 ano,tabela_1616_var_4111
589,Unidade da Federação,%,"21,20",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2017,De 1 ano a menos de 2 anos,tabela_1616_var_4111
590,Unidade da Federação,%,"19,30",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2017,2 anos ou mais,tabela_1616_var_4111
591,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2017,Total,tabela_1616_var_4111
592,Unidade da Federação,%,"7,70",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2017,Menos de 1 mês,tabela_1616_var_4111
593,Unidade da Federação,%,"5,10",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2017,De 1 mês a menos de 1 ano,tabela_1616_var_4111
594,Unidade da Federação,%,"24,10",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2017,De 1 ano a menos de 2 anos,tabela_1616_var_4111
595,Unidade da Federação,%,"17,40",Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2017,2 anos ou mais,tabela_1616_var_4111
596,Unidade da Federação,%,nan,Piauí,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2017,Total,tabela_1616_var_4111
