indice,nivel_territorial,unidade_de_medida,valor,regiao,variavel,periodo,categorias,tabela
99,Brasil,Mil pessoas,"10.524,00",Brasil,Pessoas de 14 anos ou mais de idade,2021,Força de trabalho potencial,tabela_4666_var_1641
100,Brasil,Mil pessoas,"5.591,00",Brasil,Pessoas de 14 anos ou mais de idade,2021,Desalentado,tabela_4666_var_1641
101,Brasil,Mil pessoas,"173.286,00",Brasil,Pessoas de 14 anos ou mais de idade,2022,Total,tabela_4666_var_1641
102,Brasil,Mil pessoas,"114.863,00",Brasil,Pessoas de 14 anos ou mais de idade,2022,Força de trabalho ampliada,tabela_4666_var_1641
103,Brasil,Mil pessoas,"111.501,00",Brasil,Pessoas de 14 anos ou mais de idade,2022,Força de trabalho ou desalentado,tabela_4666_var_1641
104,Brasil,Mil pessoas,"24.001,00",Brasil,Pessoas de 14 anos ou mais de idade,2022,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
105,Brasil,Mil pessoas,"16.394,00",Brasil,Pessoas de 14 anos ou mais de idade,2022,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
106,Brasil,Mil pessoas,"10.275,00",Brasil,Pessoas de 14 anos ou mais de idade,2022,Desocupado,tabela_4666_var_1641
107,Brasil,Mil pessoas,"6.120,00",Brasil,Pessoas de 14 anos ou mais de idade,2022,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
108,Brasil,Mil pessoas,"17.881,00",Brasil,Pessoas de 14 anos ou mais de idade,2022,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
109,Brasil,Mil pessoas,"7.607,00",Brasil,Pessoas de 14 anos ou mais de idade,2022,Força de trabalho potencial,tabela_4666_var_1641
110,Brasil,Mil pessoas,"4.245,00",Brasil,Pessoas de 14 anos ou mais de idade,2022,Desalentado,tabela_4666_var_1641
111,Brasil,Mil pessoas,"174.809,00",Brasil,Pessoas de 14 anos ou mais de idade,2023,Total,tabela_4666_var_1641
112,Brasil,Mil pessoas,"116.179,00",Brasil,Pessoas de 14 anos ou mais de idade,2023,Força de trabalho ampliada,tabela_4666_var_1641
113,Brasil,Mil pessoas,"112.873,00",Brasil,Pessoas de 14 anos ou mais de idade,2023,Força de trabalho ou desalentado,tabela_4666_var_1641
114,Brasil,Mil pessoas,"20.889,00",Brasil,Pessoas de 14 anos ou mais de idade,2023,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
115,Brasil,Mil pessoas,"13.866,00",Brasil,Pessoas de 14 anos ou mais de idade,2023,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
116,Brasil,Mil pessoas,"8.466,00",Brasil,Pessoas de 14 anos ou mais de idade,2023,Desocupado,tabela_4666_var_1641
117,Brasil,Mil pessoas,"5.400,00",Brasil,Pessoas de 14 anos ou mais de idade,2023,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
118,Brasil,Mil pessoas,"15.489,00",Brasil,Pessoas de 14 anos ou mais de idade,2023,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
119,Brasil,Mil pessoas,"7.023,00",Brasil,Pessoas de 14 anos ou mais de idade,2023,Força de trabalho potencial,tabela_4666_var_1641
120,Brasil,Mil pessoas,"3.717,00",Brasil,Pessoas de 14 anos ou mais de idade,2023,Desalentado,tabela_4666_var_1641
121,Grande Região,Mil pessoas,"41.440,00",Nordeste,Pessoas de 14 anos ou mais de idade,2012,Total,tabela_4666_var_1641
122,Grande Região,Mil pessoas,"26.575,00",Nordeste,Pessoas de 14 anos ou mais de idade,2012,Força de trabalho ampliada,tabela_4666_var_1641
123,Grande Região,Mil pessoas,"25.060,00",Nordeste,Pessoas de 14 anos ou mais de idade,2012,Força de trabalho ou desalentado,tabela_4666_var_1641
124,Grande Região,Mil pessoas,"7.621,00",Nordeste,Pessoas de 14 anos ou mais de idade,2012,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
125,Grande Região,Mil pessoas,"4.942,00",Nordeste,Pessoas de 14 anos ou mais de idade,2012,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
126,Grande Região,Mil pessoas,"2.287,00",Nordeste,Pessoas de 14 anos ou mais de idade,2012,Desocupado,tabela_4666_var_1641
127,Grande Região,Mil pessoas,"2.655,00",Nordeste,Pessoas de 14 anos ou mais de idade,2012,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
128,Grande Região,Mil pessoas,"4.966,00",Nordeste,Pessoas de 14 anos ou mais de idade,2012,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
129,Grande Região,Mil pessoas,"2.679,00",Nordeste,Pessoas de 14 anos ou mais de idade,2012,Força de trabalho potencial,tabela_4666_var_1641
130,Grande Região,Mil pessoas,"1.164,00",Nordeste,Pessoas de 14 anos ou mais de idade,2012,Desalentado,tabela_4666_var_1641
131,Grande Região,Mil pessoas,"41.905,00",Nordeste,Pessoas de 14 anos ou mais de idade,2013,Total,tabela_4666_var_1641
132,Grande Região,Mil pessoas,"26.702,00",Nordeste,Pessoas de 14 anos ou mais de idade,2013,Força de trabalho ampliada,tabela_4666_var_1641
133,Grande Região,Mil pessoas,"25.361,00",Nordeste,Pessoas de 14 anos ou mais de idade,2013,Força de trabalho ou desalentado,tabela_4666_var_1641
134,Grande Região,Mil pessoas,"7.250,00",Nordeste,Pessoas de 14 anos ou mais de idade,2013,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
135,Grande Região,Mil pessoas,"4.662,00",Nordeste,Pessoas de 14 anos ou mais de idade,2013,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
136,Grande Região,Mil pessoas,"2.298,00",Nordeste,Pessoas de 14 anos ou mais de idade,2013,Desocupado,tabela_4666_var_1641
137,Grande Região,Mil pessoas,"2.365,00",Nordeste,Pessoas de 14 anos ou mais de idade,2013,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
138,Grande Região,Mil pessoas,"4.885,00",Nordeste,Pessoas de 14 anos ou mais de idade,2013,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
139,Grande Região,Mil pessoas,"2.587,00",Nordeste,Pessoas de 14 anos ou mais de idade,2013,Força de trabalho potencial,tabela_4666_var_1641
140,Grande Região,Mil pessoas,"1.247,00",Nordeste,Pessoas de 14 anos ou mais de idade,2013,Desalentado,tabela_4666_var_1641
141,Grande Região,Mil pessoas,"42.445,00",Nordeste,Pessoas de 14 anos ou mais de idade,2014,Total,tabela_4666_var_1641
142,Grande Região,Mil pessoas,"27.018,00",Nordeste,Pessoas de 14 anos ou mais de idade,2014,Força de trabalho ampliada,tabela_4666_var_1641
143,Grande Região,Mil pessoas,"25.787,00",Nordeste,Pessoas de 14 anos ou mais de idade,2014,Força de trabalho ou desalentado,tabela_4666_var_1641
144,Grande Região,Mil pessoas,"6.733,00",Nordeste,Pessoas de 14 anos ou mais de idade,2014,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
145,Grande Região,Mil pessoas,"4.399,00",Nordeste,Pessoas de 14 anos ou mais de idade,2014,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
146,Grande Região,Mil pessoas,"2.112,00",Nordeste,Pessoas de 14 anos ou mais de idade,2014,Desocupado,tabela_4666_var_1641
147,Grande Região,Mil pessoas,"2.286,00",Nordeste,Pessoas de 14 anos ou mais de idade,2014,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
148,Grande Região,Mil pessoas,"4.447,00",Nordeste,Pessoas de 14 anos ou mais de idade,2014,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
149,Grande Região,Mil pessoas,"2.335,00",Nordeste,Pessoas de 14 anos ou mais de idade,2014,Força de trabalho potencial,tabela_4666_var_1641
150,Grande Região,Mil pessoas,"1.104,00",Nordeste,Pessoas de 14 anos ou mais de idade,2014,Desalentado,tabela_4666_var_1641
151,Grande Região,Mil pessoas,"43.044,00",Nordeste,Pessoas de 14 anos ou mais de idade,2015,Total,tabela_4666_var_1641
152,Grande Região,Mil pessoas,"27.622,00",Nordeste,Pessoas de 14 anos ou mais de idade,2015,Força de trabalho ampliada,tabela_4666_var_1641
153,Grande Região,Mil pessoas,"26.444,00",Nordeste,Pessoas de 14 anos ou mais de idade,2015,Força de trabalho ou desalentado,tabela_4666_var_1641
154,Grande Região,Mil pessoas,nan,Nordeste,Pessoas de 14 anos ou mais de idade,2015,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
155,Grande Região,Mil pessoas,nan,Nordeste,Pessoas de 14 anos ou mais de idade,2015,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
156,Grande Região,Mil pessoas,"2.547,00",Nordeste,Pessoas de 14 anos ou mais de idade,2015,Desocupado,tabela_4666_var_1641
157,Grande Região,Mil pessoas,nan,Nordeste,Pessoas de 14 anos ou mais de idade,2015,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
158,Grande Região,Mil pessoas,"4.995,00",Nordeste,Pessoas de 14 anos ou mais de idade,2015,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
159,Grande Região,Mil pessoas,"2.448,00",Nordeste,Pessoas de 14 anos ou mais de idade,2015,Força de trabalho potencial,tabela_4666_var_1641
160,Grande Região,Mil pessoas,"1.271,00",Nordeste,Pessoas de 14 anos ou mais de idade,2015,Desalentado,tabela_4666_var_1641
161,Grande Região,Mil pessoas,"43.582,00",Nordeste,Pessoas de 14 anos ou mais de idade,2016,Total,tabela_4666_var_1641
162,Grande Região,Mil pessoas,"27.790,00",Nordeste,Pessoas de 14 anos ou mais de idade,2016,Força de trabalho ampliada,tabela_4666_var_1641
163,Grande Região,Mil pessoas,"26.752,00",Nordeste,Pessoas de 14 anos ou mais de idade,2016,Força de trabalho ou desalentado,tabela_4666_var_1641
164,Grande Região,Mil pessoas,"8.598,00",Nordeste,Pessoas de 14 anos ou mais de idade,2016,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
165,Grande Região,Mil pessoas,"5.524,00",Nordeste,Pessoas de 14 anos ou mais de idade,2016,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
166,Grande Região,Mil pessoas,"3.394,00",Nordeste,Pessoas de 14 anos ou mais de idade,2016,Desocupado,tabela_4666_var_1641
167,Grande Região,Mil pessoas,"2.130,00",Nordeste,Pessoas de 14 anos ou mais de idade,2016,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
168,Grande Região,Mil pessoas,"6.468,00",Nordeste,Pessoas de 14 anos ou mais de idade,2016,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
169,Grande Região,Mil pessoas,"3.074,00",Nordeste,Pessoas de 14 anos ou mais de idade,2016,Força de trabalho potencial,tabela_4666_var_1641
170,Grande Região,Mil pessoas,"2.035,00",Nordeste,Pessoas de 14 anos ou mais de idade,2016,Desalentado,tabela_4666_var_1641
171,Grande Região,Mil pessoas,"44.050,00",Nordeste,Pessoas de 14 anos ou mais de idade,2017,Total,tabela_4666_var_1641
172,Grande Região,Mil pessoas,"28.346,00",Nordeste,Pessoas de 14 anos ou mais de idade,2017,Força de trabalho ampliada,tabela_4666_var_1641
173,Grande Região,Mil pessoas,"27.178,00",Nordeste,Pessoas de 14 anos ou mais de idade,2017,Força de trabalho ou desalentado,tabela_4666_var_1641
174,Grande Região,Mil pessoas,"10.017,00",Nordeste,Pessoas de 14 anos ou mais de idade,2017,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
175,Grande Região,Mil pessoas,"6.364,00",Nordeste,Pessoas de 14 anos ou mais de idade,2017,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
176,Grande Região,Mil pessoas,"3.652,00",Nordeste,Pessoas de 14 anos ou mais de idade,2017,Desocupado,tabela_4666_var_1641
177,Grande Região,Mil pessoas,"2.712,00",Nordeste,Pessoas de 14 anos ou mais de idade,2017,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
178,Grande Região,Mil pessoas,"7.305,00",Nordeste,Pessoas de 14 anos ou mais de idade,2017,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
179,Grande Região,Mil pessoas,"3.653,00",Nordeste,Pessoas de 14 anos ou mais de idade,2017,Força de trabalho potencial,tabela_4666_var_1641
180,Grande Região,Mil pessoas,"2.484,00",Nordeste,Pessoas de 14 anos ou mais de idade,2017,Desalentado,tabela_4666_var_1641
181,Grande Região,Mil pessoas,"44.407,00",Nordeste,Pessoas de 14 anos ou mais de idade,2018,Total,tabela_4666_var_1641
182,Grande Região,Mil pessoas,"28.881,00",Nordeste,Pessoas de 14 anos ou mais de idade,2018,Força de trabalho ampliada,tabela_4666_var_1641
183,Grande Região,Mil pessoas,"27.770,00",Nordeste,Pessoas de 14 anos ou mais de idade,2018,Força de trabalho ou desalentado,tabela_4666_var_1641
184,Grande Região,Mil pessoas,"10.456,00",Nordeste,Pessoas de 14 anos ou mais de idade,2018,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
185,Grande Região,Mil pessoas,"6.450,00",Nordeste,Pessoas de 14 anos ou mais de idade,2018,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
186,Grande Região,Mil pessoas,"3.643,00",Nordeste,Pessoas de 14 anos ou mais de idade,2018,Desocupado,tabela_4666_var_1641
187,Grande Região,Mil pessoas,"2.806,00",Nordeste,Pessoas de 14 anos ou mais de idade,2018,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
188,Grande Região,Mil pessoas,"7.650,00",Nordeste,Pessoas de 14 anos ou mais de idade,2018,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
189,Grande Região,Mil pessoas,"4.007,00",Nordeste,Pessoas de 14 anos ou mais de idade,2018,Força de trabalho potencial,tabela_4666_var_1641
190,Grande Região,Mil pessoas,"2.896,00",Nordeste,Pessoas de 14 anos ou mais de idade,2018,Desalentado,tabela_4666_var_1641
191,Grande Região,Mil pessoas,"44.951,00",Nordeste,Pessoas de 14 anos ou mais de idade,2019,Total,tabela_4666_var_1641
192,Grande Região,Mil pessoas,"29.285,00",Nordeste,Pessoas de 14 anos ou mais de idade,2019,Força de trabalho ampliada,tabela_4666_var_1641
193,Grande Região,Mil pessoas,"28.158,00",Nordeste,Pessoas de 14 anos ou mais de idade,2019,Força de trabalho ou desalentado,tabela_4666_var_1641
194,Grande Região,Mil pessoas,"10.606,00",Nordeste,Pessoas de 14 anos ou mais de idade,2019,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
195,Grande Região,Mil pessoas,"6.491,00",Nordeste,Pessoas de 14 anos ou mais de idade,2019,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
196,Grande Região,Mil pessoas,"3.578,00",Nordeste,Pessoas de 14 anos ou mais de idade,2019,Desocupado,tabela_4666_var_1641
197,Grande Região,Mil pessoas,"2.913,00",Nordeste,Pessoas de 14 anos ou mais de idade,2019,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
198,Grande Região,Mil pessoas,"7.693,00",Nordeste,Pessoas de 14 anos ou mais de idade,2019,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
199,Grande Região,Mil pessoas,"4.116,00",Nordeste,Pessoas de 14 anos ou mais de idade,2019,Força de trabalho potencial,tabela_4666_var_1641
200,Grande Região,Mil pessoas,"2.989,00",Nordeste,Pessoas de 14 anos ou mais de idade,2019,Desalentado,tabela_4666_var_1641
201,Grande Região,Mil pessoas,"45.304,00",Nordeste,Pessoas de 14 anos ou mais de idade,2020,Total,tabela_4666_var_1641
202,Grande Região,Mil pessoas,"28.610,00",Nordeste,Pessoas de 14 anos ou mais de idade,2020,Força de trabalho ampliada,tabela_4666_var_1641
203,Grande Região,Mil pessoas,"26.294,00",Nordeste,Pessoas de 14 anos ou mais de idade,2020,Força de trabalho ou desalentado,tabela_4666_var_1641
204,Grande Região,Mil pessoas,"11.966,00",Nordeste,Pessoas de 14 anos ou mais de idade,2020,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
205,Grande Região,Mil pessoas,"6.338,00",Nordeste,Pessoas de 14 anos ou mais de idade,2020,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
206,Grande Região,Mil pessoas,"3.968,00",Nordeste,Pessoas de 14 anos ou mais de idade,2020,Desocupado,tabela_4666_var_1641
207,Grande Região,Mil pessoas,"2.369,00",Nordeste,Pessoas de 14 anos ou mais de idade,2020,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
208,Grande Região,Mil pessoas,"9.597,00",Nordeste,Pessoas de 14 anos ou mais de idade,2020,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
209,Grande Região,Mil pessoas,"5.629,00",Nordeste,Pessoas de 14 anos ou mais de idade,2020,Força de trabalho potencial,tabela_4666_var_1641
